symbol,exchange,name,country,data,updated_at,fund_score
CFGH,US,,Egypt,"{""eps"": 0.05, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 2.16, ""currency"": ""EGP"", ""marketCap"": 49376250.0}",2026-03-04 18:44:09.597369+00,
CGPA2,BA,,,"{""eps"": 204.1963, ""name"": ""Camuzzi Gas Pampeana SA Class B"", ""sector"": ""Utilities"", ""peRatio"": 12.904249489339424, ""industry"": ""Gas Distributors"", ""marketCap"": 419700820297.0, ""dividendYield"": 13.42295}",2026-01-13 21:10:25.528637+00,
CIBR,BA,First Trust NASDAQ Cybersecurity ETF DR,,"{""eps"": null, ""name"": ""First Trust NASDAQ Cybersecurity ETF DR"", ""sector"": null, ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/first-trust.svg"", ""peRatio"": null, ""industry"": null, ""marketCap"": null, ""dividendYield"": 0.002102914}",2026-01-20 09:17:52.019776+00,
CICH,EGX,CI Capital Holding for Financial Investments,,"{""eps"": 1.8275, ""name"": ""CI Capital Holding for Financial Investments"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/ci-capital-for-financial-investments.svg"", ""peRatio"": 4.651162790697675, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 8770000458.0, ""dividendYield"": 7.9817557}",2026-01-14 19:04:07.700908+00,
CICH,US,,Egypt,"{""eps"": 2.47, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 4.23, ""currency"": ""EGP"", ""marketCap"": 10300000000.0}",2026-03-04 18:44:12.648391+00,
CIEB,EGX,Credit Agricole Egypt,,"{""eps"": 5.6709, ""name"": ""Credit Agricole Egypt"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/credit-agricole-egypt.svg"", ""peRatio"": 4.240949408383149, ""industry"": ""Major Banks"", ""marketCap"": 30000000000.0, ""dividendYield"": 13.43409}",2026-01-14 19:03:51.282336+00,
CIRA,EGX,Cairo For Investment And Real Estate Developments -CIRA Education,,"{""eps"": 0.6036, ""name"": ""Cairo For Investment And Real Estate Developments -CIRA Education"", ""sector"": ""Consumer Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/cairo-for-investment-and-real-estate-development.svg"", ""peRatio"": 28.661365142478463, ""industry"": ""Other Consumer Services"", ""marketCap"": 9464514066.0, ""dividendYield"": 2.034238}",2026-01-20 09:17:05.034761+00,
CIRA,US,,Egypt,"{""eps"": 1.29, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 11.06, ""currency"": ""EGP"", ""marketCap"": 9598556652.75}",2026-03-04 18:44:17.160265+00,
CLHO,EGX,Cleopatra Hospital Company,,"{""eps"": null, ""name"": ""Cleopatra Hospital Company"", ""sector"": ""Health Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/cleopatra-hospital-company.svg"", ""peRatio"": null, ""industry"": ""Hospital/Nursing Management"", ""marketCap"": 18336077410.0, ""dividendYield"": null}",2026-01-14 19:04:08.390098+00,
CLHO,US,,Egypt,"{""eps"": 0.69, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 16.46, ""currency"": ""EGP"", ""marketCap"": 18718372928.85}",2026-03-04 18:44:26.998408+00,
CNFN,EGX,Contact Financial Holding SAE,,"{""eps"": null, ""name"": ""Contact Financial Holding SAE"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/contact-financial.svg"", ""peRatio"": null, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 5769414881.0, ""dividendYield"": null}",2026-01-14 19:04:06.423758+00,
CNFN,US,,Egypt,"{""eps"": 0.0, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 7.9, ""currency"": ""EGP"", ""marketCap"": 4728047300.0}",2026-03-04 18:44:28.812536+00,
COIN,BA,,,"{""eps"": 519.1029, ""name"": ""Coinbase Global, Inc. Shs A Cert Deposito Arg Repr 0.037037037 Sh"", ""sector"": ""Finance"", ""peRatio"": 30.235765222970333, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 85535165405405.4, ""dividendYield"": null}",2026-01-13 21:10:24.670664+00,
COME,BA,,,"{""eps"": -9.0119, ""name"": ""Sociedad Comercial del Plata SA"", ""sector"": ""Industrial Services"", ""peRatio"": null, ""industry"": ""Contract Drilling"", ""marketCap"": 170597852944.0, ""dividendYield"": 1.2778106}",2026-01-13 21:10:24.922117+00,
COMI,EGX,Commercial International Bank - Egypt (CIB) S.A.E.,,"{""eps"": 20.4638, ""name"": ""Commercial International Bank - Egypt (CIB) S.A.E."", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/commercial-international-bank-egypt.svg"", ""peRatio"": 5.804753242527767, ""industry"": ""Regional Banks"", ""marketCap"": 406467049296.0, ""dividendYield"": 1.9745439}",2026-01-14 19:03:41.389502+00,
COMI,US,,Egypt,"{""eps"": 21.77, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 3.86, ""currency"": ""EGP"", ""marketCap"": 373108396500.0}",2026-03-04 18:44:31.271255+00,
COPR,EGX,Cooper for Commercial Investment & Real Estate Development,,"{""eps"": null, ""name"": ""Cooper for Commercial Investment & Real Estate Development"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/national-real-estate-bank-for-development.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 504525536.0, ""dividendYield"": null}",2026-01-14 19:03:50.0297+00,
COPR,US,,Egypt,"{""eps"": 0.0, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -65.79, ""currency"": ""EGP"", ""marketCap"": 156613137.12}",2026-03-04 18:44:34.379187+00,
COSG,EGX,Cairo Oils & Soap,,"{""eps"": null, ""name"": ""Cairo Oils & Soap"", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/cairo-oils-and-soap.svg"", ""peRatio"": null, ""industry"": ""Household/Personal Care"", ""marketCap"": 917280018.0, ""dividendYield"": null}",2026-01-14 19:03:48.294894+00,
COSG,US,,Egypt,"{""eps"": -0.04, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 20.51, ""currency"": ""EGP"", ""marketCap"": 823680000.0}",2026-03-04 18:44:37.337315+00,
CPCI,EGX,Kahira Pharmaceuticals & Chemical Industries Co.,,"{""eps"": null, ""name"": ""Kahira Pharmaceuticals & Chemical Industries Co."", ""sector"": ""Health Technology"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/cairo-pharmaceuticals.svg"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 3996737314.0, ""dividendYield"": 6.263563}",2026-01-14 19:04:06.639038+00,
CPCI,US,,Egypt,"{""eps"": 38.48, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 7.49, ""currency"": ""EGP"", ""marketCap"": 3778396875.0}",2026-03-04 18:44:40.168248+00,
CPME,US,,Egypt,"{""eps"": 0.0, ""name"": null, ""country"": ""Egypt"", ""currency"": ""EGP"", ""marketCap"": 398090000.0}",2026-03-04 18:44:42.011942+00,
CRE3W,BA,,,"{""eps"": 332.9853, ""name"": ""Cresud SA Warrant 2021-08.03.26 on Cresud"", ""sector"": ""Process Industries"", ""peRatio"": 7.174493799604139, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 1261863669373.0, ""dividendYield"": null}",2026-01-13 21:10:30.03679+00,
CRES,BA,,,"{""eps"": 332.9853, ""name"": ""Cresud SA"", ""sector"": ""Process Industries"", ""peRatio"": 7.524469106901902, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 1261863669373.0, ""dividendYield"": 3.8257856}",2026-01-13 21:10:29.238351+00,
CRST,EGX,Creast Mark For Contracting And Real Estate Development,,"{""eps"": null, ""name"": ""Creast Mark For Contracting And Real Estate Development"", ""sector"": ""Industrial Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/the-egyptian-company-for-construction-development-lift-slab.svg"", ""peRatio"": null, ""industry"": ""Engineering & Construction"", ""marketCap"": 605033656.0, ""dividendYield"": null}",2026-01-20 09:17:05.559749+00,
CRST,US,,Egypt,"{""eps"": 0.04, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 8.95, ""currency"": ""EGP"", ""marketCap"": 308690659.2}",2026-03-04 18:44:45.033121+00,
CSAG,EGX,Canal Shipping Agencies Co.,,"{""eps"": null, ""name"": ""Canal Shipping Agencies Co."", ""sector"": ""Transportation"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/canal-shipping-agencies.svg"", ""peRatio"": null, ""industry"": ""Marine Shipping"", ""marketCap"": 9668999863.0, ""dividendYield"": 8.850837}",2026-01-14 19:04:02.203723+00,
CSAG,US,,Egypt,"{""eps"": 11.56, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 66.39, ""currency"": ""EGP"", ""marketCap"": 7767000000.0}",2026-03-04 18:44:46.760081+00,
CTIO,BA,,,"{""eps"": 73.7146, ""name"": ""Consultatio SA"", ""sector"": ""Finance"", ""peRatio"": 29.912663163064032, ""industry"": ""Real Estate Development"", ""marketCap"": 922290092468.0, ""dividendYield"": 2.8732822}",2026-01-13 21:10:29.482953+00,
CVH,BA,,,"{""eps"": -524.1178, ""name"": ""Cablevision Holding SA Class B"", ""sector"": ""Communications"", ""peRatio"": null, ""industry"": ""Specialty Telecommunications"", ""marketCap"": 1354819328262.0, ""dividendYield"": null}",2026-01-13 21:10:29.789111+00,
CVX,BA,,,"{""eps"": 502.5126, ""name"": ""Chevron Corporation Shs Cert Deposito Arg Repr 0.0625 Shs"", ""sector"": ""Energy Minerals"", ""peRatio"": 31.35767967550993, ""industry"": ""Integrated Oil"", ""marketCap"": 479992790333333.3, ""dividendYield"": 2.6206741}",2026-01-13 21:10:29.026901+00,
DAPH,EGX,Development & Engineering Consultants,,"{""eps"": 0.3163, ""name"": ""Development & Engineering Consultants"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/development-and-engineering-consultants.svg"", ""peRatio"": 251.88112551375275, ""industry"": ""Real Estate Development"", ""marketCap"": 1950712631.0, ""dividendYield"": null}",2026-01-14 19:03:52.822472+00,
DAPH,US,,Egypt,"{""eps"": 0.38, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -139.58, ""currency"": ""EGP"", ""marketCap"": 1721369232.0}",2026-03-04 18:44:48.493105+00,
DCRC,EGX,,,"{""eps"": 4.83, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 3.83, ""currency"": ""EGP"", ""marketCap"": 1132196009.0}",2026-01-14 17:12:21.266646+00,
DCRC,US,,Egypt,"{""eps"": 4.83, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 3.83, ""currency"": ""EGP"", ""marketCap"": 1178408091.0}",2026-03-04 18:44:50.192804+00,
DEIN,EGX,Delta Insurance,,"{""eps"": 6.3878, ""name"": ""Delta Insurance"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/delta-insurance.svg"", ""peRatio"": 1.7815210244528632, ""industry"": ""Property/Casualty Insurance"", ""marketCap"": 1422500014.0, ""dividendYield"": 14.059753}",2026-01-14 19:04:17.140125+00,
DEIN,US,,Egypt,"{""eps"": 5.2, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 1.07, ""currency"": ""EGP"", ""marketCap"": 1706250000.0}",2026-03-04 18:44:52.146393+00,
DGCU2,BA,,,"{""eps"": 240.9994, ""name"": ""Distribuidora de Gas Cuyana SA Class B"", ""sector"": ""Utilities"", ""peRatio"": 7.759355417482367, ""industry"": ""Gas Distributors"", ""marketCap"": 389526239388.0, ""dividendYield"": 10.268884}",2026-01-13 21:10:32.033851+00,
DGTZ,EGX,,,"{""eps"": 0.27, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 17.58, ""currency"": ""EGP"", ""marketCap"": 455760000.0}",2026-01-14 17:12:28.013018+00,
DGTZ,US,,Egypt,"{""eps"": 0.27, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 17.58, ""currency"": ""EGP"", ""marketCap"": 330480000.0}",2026-03-04 18:44:54.1714+00,
DISN,BA,,,"{""eps"": 3128.4221, ""name"": ""Walt Disney Company Shs Cert Deposito Arg Repr 0.083333333 Shs"", ""sector"": ""Consumer Services"", ""peRatio"": 4.579938643575479, ""industry"": ""Movies/Entertainment"", ""marketCap"": 295765468343612.4, ""dividendYield"": 0.55208814}",2026-01-13 21:10:31.829916+00,
DOME,BA,,,"{""eps"": -28.1764, ""name"": ""Domec S.A."", ""sector"": ""Consumer Durables"", ""peRatio"": null, ""industry"": ""Electronics/Appliances"", ""marketCap"": 8659999847.0, ""dividendYield"": null}",2026-01-13 21:10:32.276481+00,
DOMT,EGX,Arabian Food Industries Co.,,"{""eps"": 0.5978, ""name"": ""Arabian Food Industries Co."", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arabian-food-industries-domty.svg"", ""peRatio"": 41.98728671796588, ""industry"": ""Food: Meat/Fish/Dairy"", ""marketCap"": 7220652162.0, ""dividendYield"": 3.2730076}",2026-01-14 19:04:05.544044+00,
DOMT,US,,Egypt,"{""eps"": 1.32, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 11.66, ""currency"": ""EGP"", ""marketCap"": 6802391288.65}",2026-03-04 18:44:57.272647+00,
DSCW,EGX,Dice Sports & Casual Wear Manufacturers SAE,,"{""eps"": null, ""name"": ""Dice Sports & Casual Wear Manufacturers SAE"", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/dice-sport-and-casual-wear.svg"", ""peRatio"": null, ""industry"": ""Apparel/Footwear"", ""marketCap"": 4609543807.0, ""dividendYield"": null}",2026-01-14 19:03:46.585378+00,
DSCW,US,,Egypt,"{""eps"": 0.23, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 13.38, ""currency"": ""EGP"", ""marketCap"": 4502344847.28}",2026-03-04 18:44:59.981126+00,
DTPP,EGX,Delta for Printing & Packaging,,"{""eps"": 10.7171, ""name"": ""Delta for Printing & Packaging"", ""sector"": ""Process Industries"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/delta-for-printing-and-packaging.svg"", ""peRatio"": 9.516566981739462, ""industry"": ""Containers/Packaging"", ""marketCap"": 576631997.0, ""dividendYield"": 8.232711}",2026-01-14 19:03:55.63536+00,
DTPP,US,,Egypt,"{""eps"": 15.05, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 7.29, ""currency"": ""EGP"", ""marketCap"": 544432000.0}",2026-03-04 18:45:02.244062+00,
EALR,EGX,El Arabia for Land Reclamation,,"{""eps"": null, ""name"": ""El Arabia for Land Reclamation"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/el-arabia-for-land-reclamation.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 1853487945.0, ""dividendYield"": null}",2026-01-14 19:04:02.626379+00,
EALR,US,,Egypt,"{""eps"": 1.06, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 87.57, ""currency"": ""EGP"", ""marketCap"": 1565720000.0}",2026-03-04 18:45:06.14653+00,
EASB,EGX,Egyptian Arabian Company for Securities Brokerage EAC,,"{""eps"": null, ""name"": ""Egyptian Arabian Company for Securities Brokerage EAC"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/egyptian-arabian-themar-comp-for-securitiesandbonds-brok-eac.svg"", ""peRatio"": null, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 313000011.0, ""dividendYield"": 4.192547}",2026-01-14 19:04:10.227409+00,
EASB,US,,Egypt,"{""eps"": 0.1, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 25.3, ""currency"": ""EGP"", ""marketCap"": 249300000.0}",2026-03-04 18:45:08.179033+00,
EAST,EGX,Eastern Company,,"{""eps"": 2.9906, ""name"": ""Eastern Company"", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/eastern-company.svg"", ""peRatio"": 12.000936266969838, ""industry"": ""Tobacco"", ""marketCap"": 108000000000.0, ""dividendYield"": 7.872928}",2026-01-14 19:03:42.654392+00,
EAST,US,,Egypt,"{""eps"": 2.17, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 7.23, ""currency"": ""EGP"", ""marketCap"": 113550000000.0}",2026-03-04 18:45:11.649194+00,
EBSC,EGX,Osool ESB Securities Brokerage,,"{""eps"": null, ""name"": ""Osool ESB Securities Brokerage"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/osool-esb-securities-brokerage.svg"", ""peRatio"": null, ""industry"": ""Regional Banks"", ""marketCap"": 966927625.0, ""dividendYield"": null}",2026-01-14 19:04:04.927634+00,
EBSC,US,,Egypt,"{""eps"": 0.05, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 19.93, ""currency"": ""EGP"", ""marketCap"": 846714951.0}",2026-03-04 18:45:13.818825+00,
ECAP,EGX,El Ezz Ceramics & Porcelain Co. (Gemma),,"{""eps"": null, ""name"": ""El Ezz Ceramics & Porcelain Co. (Gemma)"", ""sector"": ""Producer Manufacturing"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/el-ezz-porcelain-gemma.svg"", ""peRatio"": null, ""industry"": ""Building Products"", ""marketCap"": 1537864676.0, ""dividendYield"": null}",2026-01-14 19:04:00.728109+00,
ECAP,US,,Egypt,"{""eps"": -2.14, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 145.79, ""currency"": ""EGP"", ""marketCap"": 1377837110.79}",2026-03-04 18:45:16.691594+00,
ECOG,BA,ECOGAS Inversiones S.A. Class D,,"{""eps"": null, ""name"": ""ECOGAS Inversiones S.A. Class D"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/dgce.svg"", ""peRatio"": null, ""industry"": ""Financial Conglomerates"", ""marketCap"": null, ""dividendYield"": 8.318704}",2026-01-20 09:17:51.574938+00,
EDFM,EGX,East Delta Flour Mills Co.,,"{""eps"": null, ""name"": ""East Delta Flour Mills Co."", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/east-delta-flour-mills.svg"", ""peRatio"": null, ""industry"": ""Food: Specialty/Candy"", ""marketCap"": 1855200073.0, ""dividendYield"": 7.375577}",2026-01-14 19:04:11.203438+00,
EDFM,US,,Egypt,"{""eps"": 28.84, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 10.08, ""currency"": ""EGP"", ""marketCap"": 1799400000.0}",2026-03-04 18:45:20.323228+00,
EDN,BA,,,"{""eps"": 235.8641, ""name"": ""Empresa Distribuidora Y Comercializadora Norte S.A. Class B"", ""sector"": ""Utilities"", ""peRatio"": 9.123898041287335, ""industry"": ""Electric Utilities"", ""marketCap"": 2007679687316.0, ""dividendYield"": null}",2026-01-13 21:10:37.068781+00,
EDSH,BA,,,"{""eps"": 2259.6791, ""name"": ""EDESA Holding SA"", ""sector"": ""Utilities"", ""peRatio"": 0.17701628518845886, ""industry"": ""Electric Utilities"", ""marketCap"": 9155233765.0, ""dividendYield"": null}",2026-01-13 21:10:37.478604+00,
EEII,EGX,El Arabia Engineering Industries,,"{""eps"": null, ""name"": ""El Arabia Engineering Industries"", ""sector"": ""Electronic Technology"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/el-arabia-engineering-industries.svg"", ""peRatio"": null, ""industry"": ""Electronic Equipment/Instruments"", ""marketCap"": 459777352.0, ""dividendYield"": null}",2026-01-14 19:03:55.172364+00,
EEII,US,,Egypt,"{""eps"": 0.04, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 49.03, ""currency"": ""EGP"", ""marketCap"": 388700690.0}",2026-03-04 18:45:24.276745+00,
EEM,BA,iShares MSCI Emerging Markets ETF Shs Cert Deposito Arg Repr 0.2 Sh,,"{""eps"": null, ""name"": ""iShares MSCI Emerging Markets ETF Shs Cert Deposito Arg Repr 0.2 Sh"", ""sector"": ""Miscellaneous"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/ishares.svg"", ""peRatio"": null, ""industry"": ""Investment Trusts/Mutual Funds"", ""marketCap"": null, ""dividendYield"": 1.3369312}",2026-01-20 09:17:51.806205+00,
EFIC,EGX,Egyptian Financial & Industrial Co.,,"{""eps"": null, ""name"": ""Egyptian Financial & Industrial Co."", ""sector"": ""Process Industries"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/egyptian-financial-and-industrial.svg"", ""peRatio"": null, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 22022000122.0, ""dividendYield"": 4.9022684}",2026-01-14 19:04:03.031644+00,
EFIC,US,,Egypt,"{""eps"": 28.36, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -9.2, ""currency"": ""EGP"", ""marketCap"": 20300000000.0}",2026-03-04 18:45:28.338926+00,
EFID,EGX,Edita Food Industries SAE,,"{""eps"": null, ""name"": ""Edita Food Industries SAE"", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/edita-food-industries-sae.svg"", ""peRatio"": null, ""industry"": ""Food: Specialty/Candy"", ""marketCap"": 38024739127.0, ""dividendYield"": 2.076628}",2026-01-14 19:03:48.699037+00,
EFID,US,,Egypt,"{""eps"": 1.69, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 6.33, ""currency"": ""EGP"", ""marketCap"": 38500751080.0}",2026-03-04 18:45:30.82947+00,
